Quadrant,Utterance,Object,Current Status,Mentioned,Gesture,Grammatical Role,Previous Status
3,11,Q3-C22-Gr-Rl,F,N,N,N,F
3,11,Q3-C23-Re-Ts,F,N,N,N,F
3,11,Q3-C23-Ye-Pr,F,N,N,N,F
3,11,Q3-C31-Re-Ts,F,N,N,N,F
3,11,Q3-C31-Gr-Pr,F,N,N,N,A
3,11,Q3-C32-Ye-Tl,F,N,N,N,F
3,11,Q3-C32-Gr-Cu,F,N,N,N,F
3,11,Q3-C33-Gr-Cy,F,N,N,N,F
3,11,Q3-C33-Re-Rl,F,N,N,N,F
3,11,Q4-C11-Re-Ts,UI,N,N,N,UI
3,11,Q4-C11-Gr-Pr,UI,N,N,N,UI
3,11,Q4-C12-Ye-Cu,UI,N,N,N,UI
3,11,Q4-C12-Gr-Tl,UI,N,N,N,UI
3,11,Q4-C13-Re-Cu,UI,N,N,N,UI
3,11,Q4-C13-Gr-Tl,UI,N,N,N,UI
3,11,Q4-C21-Gr-Cy,UI,N,N,N,UI
3,11,Q4-C21-Re-Pr,UI,N,N,N,UI
3,11,Q4-C22-Re-Pr,UI,N,N,N,UI
3,11,Q4-C22-Ye-Cu,UI,N,N,N,UI
3,11,Q4-C23-Gr-Ar,UI,N,N,N,UI
3,11,Q4-C23-Ye-Pr,UI,N,N,N,UI
3,11,Q4-C31-Bl-Pr,UI,N,N,N,UI
3,11,Q4-C31-Re-Ts,UI,N,N,N,UI
3,11,Q4-C32-Gr-Ts,UI,N,N,N,UI
3,11,Q4-C32-Bl-Rl,UI,N,N,N,UI
3,11,Q4-C33-Gr-Ts,UI,N,N,N,UI
3,11,Q4-C33-Ye-Rs,UI,N,N,N,UI
3,12,Q1-C11-Bl-Sc,UI,N,N,N,UI
3,12,Q1-C11-Re-Ar,UI,N,N,N,UI
3,12,Q1-C12-Ye-Tl,UI,N,N,N,UI
3,12,Q1-C12-Re-Ts,UI,N,N,N,UI
3,12,Q1-C13-Bl-Cy,UI,N,N,N,UI
3,12,Q1-C13-Re-Rl,UI,N,N,N,UI
3,12,Q1-C21-Re-Ar,UI,N,N,N,UI
3,12,Q1-C21-Gr-Sc,UI,N,N,N,UI
3,12,Q1-C22-Gr-Tl,UI,N,N,N,UI
3,12,Q1-C22-Ye-Cy,UI,N,N,N,UI
3,12,Q1-C23-Ye-Tl,UI,N,N,N,UI
3,12,Q1-C23-Re-Rl,UI,N,N,N,UI
3,12,Q1-C31-Bl-Ar,UI,N,N,N,UI
3,12,Q1-C31-Gr-Cu,UI,N,N,N,UI
3,12,Q1-C32-Ye-Rl,UI,N,N,N,UI
3,12,Q1-C32-Re-Ts,UI,N,N,N,UI
3,12,Q1-C33-Gr-Cy,UI,N,N,N,UI
3,12,Q1-C33-Bl-Ar,UI,N,N,N,UI
3,12,Q2-C11-Re-Cy,UI,N,N,N,UI
3,12,Q2-C11-Bl-Tl,UI,N,N,N,UI
3,12,Q2-C12-Bl-Cu,UI,N,N,N,UI
3,12,Q2-C12-Ye-Rl,UI,N,N,N,UI
3,12,Q2-C13-Gr-Ts,UI,N,N,N,UI
3,12,Q2-C13-Bl-Pr,UI,N,N,N,UI
3,12,Q2-C21-Re-Ar,UI,N,N,N,UI
3,12,Q2-C21-Bl-Tl,UI,N,N,N,UI
3,12,Q2-C22-Bl-Rl,UI,N,N,N,UI
3,12,Q2-C22-Ye-Cu,UI,N,N,N,UI
3,12,Q2-C23-Ye-Ts,UI,N,N,N,UI
3,12,Q2-C23-Bl-Sc,UI,N,N,N,UI
3,12,Q2-C31-Ye-Rs,UI,N,N,N,UI
3,12,Q2-C31-Gr-Cu,UI,N,N,N,UI
3,12,Q2-C32-Bl-Sc,UI,N,N,N,UI
3,12,Q2-C32-Gr-Cy,A,M,N,dobj,UI
3,12,Q2-C33-Gr-Sc,UI,N,N,N,UI
3,12,Q2-C33-Ye-Ar,UI,N,N,N,UI
3,12,Q3-C11-Re-Tl,F,N,N,N,F
3,12,Q3-C11-Bl-Cu,A,N,N,N,A
3,12,Q3-C12-Bl-Pr,F,N,N,N,F
3,12,Q3-C12-Re-Rl,F,N,N,N,F
3,12,Q3-C13-Re-Pr,F,N,N,N,F
3,12,Q3-C13-Bl-Cu,A,N,N,N,A
3,12,Q3-C21-Re-Cu,A,N,N,N,A
3,12,Q3-C21-Bl-Rs,F,N,N,N,F
3,12,Q3-C22-Ye-Cu,F,N,N,N,F
3,12,Q3-C22-Gr-Rl,F,N,N,N,F
3,12,Q3-C23-Re-Ts,F,N,N,N,F
3,12,Q3-C23-Ye-Pr,F,N,N,N,F
3,12,Q3-C31-Re-Ts,F,N,N,N,F
3,12,Q3-C31-Gr-Pr,A,M,DP,NI,F
3,12,Q3-C32-Ye-Tl,F,N,N,N,F
3,12,Q3-C32-Gr-Cu,F,N,N,N,F
3,12,Q3-C33-Gr-Cy,F,N,N,N,F
3,12,Q3-C33-Re-Rl,F,N,N,N,F
3,12,Q4-C11-Re-Ts,UI,N,N,N,UI
3,12,Q4-C11-Gr-Pr,UI,N,N,N,UI
3,12,Q4-C12-Ye-Cu,UI,N,N,N,UI
3,12,Q4-C12-Gr-Tl,UI,N,N,N,UI
3,12,Q4-C13-Re-Cu,UI,N,N,N,UI
3,12,Q4-C13-Gr-Tl,UI,N,N,N,UI
3,12,Q4-C21-Gr-Cy,UI,N,N,N,UI
3,12,Q4-C21-Re-Pr,UI,N,N,N,UI
3,12,Q4-C22-Re-Pr,A,M,N,pobj,UI
3,12,Q4-C22-Ye-Cu,UI,N,N,N,UI
3,12,Q4-C23-Gr-Ar,UI,N,N,N,UI
3,12,Q4-C23-Ye-Pr,UI,N,N,N,UI
3,12,Q4-C31-Bl-Pr,UI,N,N,N,UI
3,12,Q4-C31-Re-Ts,UI,N,N,N,UI
3,12,Q4-C32-Gr-Ts,UI,N,N,N,UI
3,12,Q4-C32-Bl-Rl,UI,N,N,N,UI
3,12,Q4-C33-Gr-Ts,UI,N,N,N,UI
3,12,Q4-C33-Ye-Rs,UI,N,N,N,UI
3,13,Q1-C11-Bl-Sc,UI,N,N,N,UI
3,13,Q1-C11-Re-Ar,UI,N,N,N,UI
3,13,Q1-C12-Ye-Tl,UI,N,N,N,UI
3,13,Q1-C12-Re-Ts,UI,N,N,N,UI
3,13,Q1-C13-Bl-Cy,UI,N,N,N,UI
3,13,Q1-C13-Re-Rl,UI,N,N,N,UI
3,13,Q1-C21-Re-Ar,UI,N,N,N,UI
3,13,Q1-C21-Gr-Sc,UI,N,N,N,UI
3,13,Q1-C22-Gr-Tl,UI,N,N,N,UI
3,13,Q1-C22-Ye-Cy,UI,N,N,N,UI
3,13,Q1-C23-Ye-Tl,UI,N,N,N,UI
3,13,Q1-C23-Re-Rl,UI,N,N,N,UI
3,13,Q1-C31-Bl-Ar,UI,N,N,N,UI
3,13,Q1-C31-Gr-Cu,UI,N,N,N,UI
3,13,Q1-C32-Ye-Rl,UI,N,N,N,UI
3,13,Q1-C32-Re-Ts,UI,N,N,N,UI
3,13,Q1-C33-Gr-Cy,UI,N,N,N,UI
3,13,Q1-C33-Bl-Ar,UI,N,N,N,UI
3,13,Q2-C11-Re-Cy,UI,N,N,N,UI
3,13,Q2-C11-Bl-Tl,UI,N,N,N,UI
3,13,Q2-C12-Bl-Cu,UI,N,N,N,UI
3,13,Q2-C12-Ye-Rl,UI,N,N,N,UI
3,13,Q2-C13-Gr-Ts,UI,N,N,N,UI
3,13,Q2-C13-Bl-Pr,UI,N,N,N,UI
3,13,Q2-C21-Re-Ar,UI,N,N,N,UI
3,13,Q2-C21-Bl-Tl,UI,N,N,N,UI
3,13,Q2-C22-Bl-Rl,UI,N,N,N,UI
3,13,Q2-C22-Ye-Cu,UI,N,N,N,UI
3,13,Q2-C23-Ye-Ts,UI,N,N,N,UI
3,13,Q2-C23-Bl-Sc,UI,N,N,N,UI
3,13,Q2-C31-Ye-Rs,UI,N,N,N,UI
3,13,Q2-C31-Gr-Cu,UI,N,N,N,UI
3,13,Q2-C32-Bl-Sc,UI,N,N,N,UI
3,13,Q2-C32-Gr-Cy,A,N,N,N,A
3,13,Q2-C33-Gr-Sc,UI,N,N,N,UI
3,13,Q2-C33-Ye-Ar,UI,N,N,N,UI
3,13,Q3-C11-Re-Tl,F,N,N,N,F
3,13,Q3-C11-Bl-Cu,A,N,N,N,A
3,13,Q3-C12-Bl-Pr,F,N,N,N,F
3,13,Q3-C12-Re-Rl,F,N,N,N,F
3,13,Q3-C13-Re-Pr,F,N,N,N,F
3,13,Q3-C13-Bl-Cu,A,N,N,N,A
3,13,Q3-C21-Re-Cu,A,N,N,N,A
3,13,Q3-C21-Bl-Rs,F,N,N,N,F
3,13,Q3-C22-Ye-Cu,F,N,N,N,F
3,13,Q3-C22-Gr-Rl,F,N,N,N,F
3,13,Q3-C23-Re-Ts,F,N,N,N,F
3,13,Q3-C23-Ye-Pr,F,N,N,N,F
3,13,Q3-C31-Re-Ts,F,N,N,N,F
3,13,Q3-C31-Gr-Pr,A,M,DP,NI,A
3,13,Q3-C32-Ye-Tl,F,N,N,N,F
3,13,Q3-C32-Gr-Cu,F,N,N,N,F
3,13,Q3-C33-Gr-Cy,F,N,N,N,F
3,13,Q3-C33-Re-Rl,F,N,N,N,F
3,13,Q4-C11-Re-Ts,UI,N,N,N,UI
3,13,Q4-C11-Gr-Pr,UI,N,N,N,UI
3,13,Q4-C12-Ye-Cu,UI,N,N,N,UI
3,13,Q4-C12-Gr-Tl,UI,N,N,N,UI
3,13,Q4-C13-Re-Cu,UI,N,N,N,UI
3,13,Q4-C13-Gr-Tl,UI,N,N,N,UI
3,13,Q4-C21-Gr-Cy,UI,N,N,N,UI
3,13,Q4-C21-Re-Pr,UI,N,N,N,UI
3,13,Q4-C22-Re-Pr,A,N,N,N,A
3,13,Q4-C22-Ye-Cu,UI,N,N,N,UI
3,13,Q4-C23-Gr-Ar,UI,N,N,N,UI
3,13,Q4-C23-Ye-Pr,UI,N,N,N,UI
3,13,Q4-C31-Bl-Pr,UI,N,N,N,UI
3,13,Q4-C31-Re-Ts,UI,N,N,N,UI
3,13,Q4-C32-Gr-Ts,UI,N,N,N,UI
3,13,Q4-C32-Bl-Rl,UI,N,N,N,UI
3,13,Q4-C33-Gr-Ts,UI,N,N,N,UI
3,13,Q4-C33-Ye-Rs,UI,N,N,N,UI
3,14,Q1-C11-Bl-Sc,UI,N,N,N,UI
3,14,Q1-C11-Re-Ar,UI,N,N,N,UI
3,14,Q1-C12-Ye-Tl,UI,N,N,N,UI
3,14,Q1-C12-Re-Ts,UI,N,N,N,UI
3,14,Q1-C13-Bl-Cy,UI,N,N,N,UI
3,14,Q1-C13-Re-Rl,UI,N,N,N,UI
3,14,Q1-C21-Re-Ar,UI,N,N,N,UI
3,14,Q1-C21-Gr-Sc,UI,N,N,N,UI
3,14,Q1-C22-Gr-Tl,UI,N,N,N,UI
3,14,Q1-C22-Ye-Cy,UI,N,N,N,UI
3,14,Q1-C23-Ye-Tl,UI,N,N,N,UI
3,14,Q1-C23-Re-Rl,UI,N,N,N,UI
3,14,Q1-C31-Bl-Ar,UI,N,N,N,UI
3,14,Q1-C31-Gr-Cu,UI,N,N,N,UI
3,14,Q1-C32-Ye-Rl,UI,N,N,N,UI
3,14,Q1-C32-Re-Ts,UI,N,N,N,UI
3,14,Q1-C33-Gr-Cy,UI,N,N,N,UI
3,14,Q1-C33-Bl-Ar,UI,N,N,N,UI
3,14,Q2-C11-Re-Cy,UI,N,N,N,UI
3,14,Q2-C11-Bl-Tl,UI,N,N,N,UI
3,14,Q2-C12-Bl-Cu,UI,N,N,N,UI
3,14,Q2-C12-Ye-Rl,UI,N,N,N,UI
3,14,Q2-C13-Gr-Ts,UI,N,N,N,UI
3,14,Q2-C13-Bl-Pr,UI,N,N,N,UI
3,14,Q2-C21-Re-Ar,UI,N,N,N,UI
3,14,Q2-C21-Bl-Tl,UI,N,N,N,UI
3,14,Q2-C22-Bl-Rl,UI,N,N,N,UI
3,14,Q2-C22-Ye-Cu,UI,N,N,N,UI
3,14,Q2-C23-Ye-Ts,UI,N,N,N,UI
3,14,Q2-C23-Bl-Sc,UI,N,N,N,UI
3,14,Q2-C31-Ye-Rs,UI,N,N,N,UI
3,14,Q2-C31-Gr-Cu,UI,N,N,N,UI
3,14,Q2-C32-Bl-Sc,UI,N,N,N,UI
3,14,Q2-C32-Gr-Cy,IF,M,N,dobj,A
3,14,Q2-C33-Gr-Sc,UI,N,N,N,UI
3,14,Q2-C33-Ye-Ar,UI,N,N,N,UI
3,14,Q3-C11-Re-Tl,F,N,N,N,F
3,14,Q3-C11-Bl-Cu,F,N,N,N,A
3,14,Q3-C12-Bl-Pr,F,N,N,N,F
3,14,Q3-C12-Re-Rl,F,N,N,N,F
3,14,Q3-C13-Re-Pr,F,N,N,N,F
3,14,Q3-C13-Bl-Cu,F,N,N,N,A
3,14,Q3-C21-Re-Cu,A,N,N,N,A
3,14,Q3-C21-Bl-Rs,F,N,N,N,F
3,14,Q3-C22-Ye-Cu,F,N,N,N,F
3,14,Q3-C22-Gr-Rl,F,N,N,N,F
3,14,Q3-C23-Re-Ts,F,N,N,N,F
3,14,Q3-C23-Ye-Pr,F,N,N,N,F
3,14,Q3-C31-Re-Ts,F,N,N,N,F
3,14,Q3-C31-Gr-Pr,A,N,N,N,A
3,14,Q3-C32-Ye-Tl,F,N,N,N,F
3,14,Q3-C32-Gr-Cu,F,N,N,N,F
3,14,Q3-C33-Gr-Cy,F,N,N,N,F
3,14,Q3-C33-Re-Rl,F,N,N,N,F
3,14,Q4-C11-Re-Ts,UI,N,N,N,UI
3,14,Q4-C11-Gr-Pr,UI,N,N,N,UI
3,14,Q4-C12-Ye-Cu,UI,N,N,N,UI
3,14,Q4-C12-Gr-Tl,UI,N,N,N,UI
3,14,Q4-C13-Re-Cu,UI,N,N,N,UI
3,14,Q4-C13-Gr-Tl,UI,N,N,N,UI
3,14,Q4-C21-Gr-Cy,UI,N,N,N,UI
3,14,Q4-C21-Re-Pr,UI,N,N,N,UI
3,14,Q4-C22-Re-Pr,A,N,N,N,A
3,14,Q4-C22-Ye-Cu,UI,N,N,N,UI
3,14,Q4-C23-Gr-Ar,UI,N,N,N,UI
3,14,Q4-C23-Ye-Pr,UI,N,N,N,UI
3,14,Q4-C31-Bl-Pr,UI,N,N,N,UI
3,14,Q4-C31-Re-Ts,UI,N,N,N,UI
3,14,Q4-C32-Gr-Ts,UI,N,N,N,UI
3,14,Q4-C32-Bl-Rl,UI,N,N,N,UI
3,14,Q4-C33-Gr-Ts,UI,N,N,N,UI
3,14,Q4-C33-Ye-Rs,UI,N,N,N,UI
3,15,Q1-C11-Bl-Sc,UI,N,N,N,UI
3,15,Q1-C11-Re-Ar,UI,N,N,N,UI
3,15,Q1-C12-Ye-Tl,UI,N,N,N,UI
3,15,Q1-C12-Re-Ts,UI,N,N,N,UI
3,15,Q1-C13-Bl-Cy,UI,N,N,N,UI
3,15,Q1-C13-Re-Rl,UI,N,N,N,UI
3,15,Q1-C21-Re-Ar,UI,N,N,N,UI
3,15,Q1-C21-Gr-Sc,UI,N,N,N,UI
3,15,Q1-C22-Gr-Tl,UI,N,N,N,UI
3,15,Q1-C22-Ye-Cy,UI,N,N,N,UI
3,15,Q1-C23-Ye-Tl,UI,N,N,N,UI
3,15,Q1-C23-Re-Rl,UI,N,N,N,UI
3,15,Q1-C31-Bl-Ar,UI,N,N,N,UI
3,15,Q1-C31-Gr-Cu,UI,N,N,N,UI
3,15,Q1-C32-Ye-Rl,UI,N,N,N,UI
3,15,Q1-C32-Re-Ts,UI,N,N,N,UI
3,15,Q1-C33-Gr-Cy,UI,N,N,N,UI
3,15,Q1-C33-Bl-Ar,UI,N,N,N,UI
3,15,Q2-C11-Re-Cy,UI,N,N,N,UI
3,15,Q2-C11-Bl-Tl,UI,N,N,N,UI
3,15,Q2-C12-Bl-Cu,UI,N,N,N,UI
3,15,Q2-C12-Ye-Rl,UI,N,N,N,UI
3,15,Q2-C13-Gr-Ts,UI,N,N,N,UI
3,15,Q2-C13-Bl-Pr,UI,N,N,N,UI
3,15,Q2-C21-Re-Ar,UI,N,N,N,UI
3,15,Q2-C21-Bl-Tl,UI,N,N,N,UI
3,15,Q2-C22-Bl-Rl,UI,N,N,N,UI
3,15,Q2-C22-Ye-Cu,UI,N,N,N,UI
3,15,Q2-C23-Ye-Ts,UI,N,N,N,UI
3,15,Q2-C23-Bl-Sc,UI,N,N,N,UI
3,15,Q2-C31-Ye-Rs,UI,N,N,N,UI
3,15,Q2-C31-Gr-Cu,UI,N,N,N,UI
3,15,Q2-C32-Bl-Sc,UI,N,N,N,UI
3,15,Q2-C32-Gr-Cy,A,N,N,N,IF
3,15,Q2-C33-Gr-Sc,UI,N,N,N,UI
3,15,Q2-C33-Ye-Ar,UI,N,N,N,UI
3,15,Q3-C11-Re-Tl,F,N,N,N,F
3,15,Q3-C11-Bl-Cu,F,N,N,N,F
3,15,Q3-C12-Bl-Pr,F,N,N,N,F
3,15,Q3-C12-Re-Rl,F,N,N,N,F
3,15,Q3-C13-Re-Pr,F,N,N,N,F
3,15,Q3-C13-Bl-Cu,F,N,N,N,F
3,15,Q3-C21-Re-Cu,A,M,DS,pobj,A
3,15,Q3-C21-Bl-Rs,F,N,N,N,F
3,15,Q3-C22-Ye-Cu,F,N,N,N,F
3,15,Q3-C22-Gr-Rl,F,N,N,N,F
3,15,Q3-C23-Re-Ts,F,N,N,N,F
3,15,Q3-C23-Ye-Pr,F,N,N,N,F
3,15,Q3-C31-Re-Ts,F,N,N,N,F
3,15,Q3-C31-Gr-Pr,A,M,DP,NI,A
3,15,Q3-C32-Ye-Tl,F,N,N,N,F
3,15,Q3-C32-Gr-Cu,F,N,N,N,F
3,15,Q3-C33-Gr-Cy,F,N,N,N,F
3,15,Q3-C33-Re-Rl,F,N,N,N,F
3,15,Q4-C11-Re-Ts,UI,N,N,N,UI
3,15,Q4-C11-Gr-Pr,UI,N,N,N,UI
3,15,Q4-C12-Ye-Cu,UI,N,N,N,UI
3,15,Q4-C12-Gr-Tl,UI,N,N,N,UI
3,15,Q4-C13-Re-Cu,UI,N,N,N,UI
3,15,Q4-C13-Gr-Tl,UI,N,N,N,UI
3,15,Q4-C21-Gr-Cy,UI,N,N,N,UI
3,15,Q4-C21-Re-Pr,UI,N,N,N,UI
3,15,Q4-C22-Re-Pr,IF,M,DP,dobj,A
3,15,Q4-C22-Ye-Cu,UI,N,N,N,UI
3,15,Q4-C23-Gr-Ar,UI,N,N,N,UI
3,15,Q4-C23-Ye-Pr,UI,N,N,N,UI
3,15,Q4-C31-Bl-Pr,UI,N,N,N,UI
3,15,Q4-C31-Re-Ts,UI,N,N,N,UI
3,15,Q4-C32-Gr-Ts,UI,N,N,N,UI
3,15,Q4-C32-Bl-Rl,UI,N,N,N,UI
3,15,Q4-C33-Gr-Ts,UI,N,N,N,UI
3,15,Q4-C33-Ye-Rs,UI,N,N,N,UI
